OrderID,Order Date,CustomerID,Channel,Region,Status,Total
ORD-102651,2026-05-11,CUST-3805,Online,West,Fulfilled,574.00
ORD-101367,2025-10-30,CUST-9933,Retail,East,Fulfilled,428.00
ORD-100780,2025-08-02,CUST-7095,Online,West,Fulfilled,267.00
ORD-102154,2026-02-18,CUST-4818,Retail,West,Fulfilled,571.00
ORD-100114,2025-04-20,CUST-4214,Retail,South,Refunded,477.00
ORD-101394,2025-11-02,CUST-1042,Retail,West,Fulfilled,1225.00
ORD-101218,2025-10-07,CUST-3257,Retail,North,Fulfilled,541.00
ORD-101758,2025-12-14,CUST-2227,Retail,South,Fulfilled,551.00
ORD-100154,2025-04-26,CUST-4942,Retail,West,Fulfilled,2145.00
ORD-102156,2026-02-19,CUST-1279,Online,South,Fulfilled,2594.00
ORD-100356,2025-05-31,CUST-3252,Online,East,Fulfilled,248.00
ORD-102739,2026-05-25,CUST-9460,Wholesale,East,Fulfilled,160.00
ORD-101143,2025-09-25,CUST-9875,Wholesale,,Fulfilled,1713.00
ORD-102034,2026-01-29,CUST-4382,Online,North,Fulfilled,320.00
ORD-100662,2025-07-18,CUST-9968,Wholesale,North,Fulfilled,247.00
ORD-100035,2025-04-06,CUST-1954,Retail,East,Fulfilled,729.00
ORD-102105,2026-02-10,CUST-6416,Online,West,Fulfilled,1647.00
ORD-100155,2025-04-27,CUST-6742,Wholesale,North,Fulfilled,650.00
ORD-100719,2025-07-25,CUST-7316,Retail,West,Fulfilled,834.00
ORD-102749,2026-05-27,CUST-7794,Online,East,Fulfilled,660.00
ORD-101006,2025-09-02,CUST-9423,Retail,South,Fulfilled,715.00
ORD-100916,2025-08-21,CUST-5814,Retail,North,Refunded,2195.00
ORD-100182,2025-05-01,CUST-9944,Online,East,Refunded,294.00
ORD-100184,2025-05-02,CUST-1549,Online,North,Fulfilled,1010.00
ORD-101150,2025-09-26,CUST-3381,Wholesale,East,Fulfilled,406.00
ORD-101509,2025-11-16,CUST-9512,Wholesale,North,Fulfilled,1062.00
ORD-100202,2025-05-04,CUST-6197,Online,West,Cancelled,347.00
ORD-101062,2025-09-11,CUST-7518,Online,West,Fulfilled,1478.00
ORD-101532,2025-11-18,CUST-2833,Online,South,Fulfilled,718.00
ORD-102542,2026-04-23,CUST-8296,Retail,South,Fulfilled,1410.00
ORD-100911,2025-08-20,CUST-9605,Wholesale,East,Fulfilled,3127.00
ORD-100696,2025-07-22,CUST-3861,Online,East,Fulfilled,973.00
ORD-101646,2025-12-01,CUST-7313,Wholesale,North,Fulfilled,472.00
ORD-100493,2025-06-23,CUST-4935,Wholesale,North,Fulfilled,885.00
ORD-101351,2025-10-27,CUST-1434,Retail,West,Fulfilled,1049.00
ORD-101518,2025-11-16,CUST-9272,Online,West,Refunded,136.00
ORD-101350,2025-10-27,CUST-6125,Wholesale,East,Fulfilled,1828.00
ORD-100304,2025-05-23,CUST-5736,Retail,North,Refunded,108.00
ORD-101779,2025-12-16,CUST-5370,Wholesale,West,Fulfilled,1260.00
ORD-100151,2025-04-26,CUST-1561,Online,South,Fulfilled,246.00
ORD-100923,2025-08-22,CUST-2581,Retail,North,Refunded,726.00
ORD-100112,2025-04-20,CUST-6097,Wholesale,North,Fulfilled,400.00
ORD-102821,2026-06-07,CUST-6768,Retail,West,Fulfilled,808.00
ORD-101043,2025-09-08,CUST-1179,Wholesale,South,Fulfilled,348.00
ORD-101984,2026-01-17,CUST-3896,Online,South,Fulfilled,2398.00
ORD-101446,2025-11-09,CUST-9198,Retail,North,Fulfilled,506.00
ORD-102191,2026-02-25,CUST-7271,Wholesale,South,Fulfilled,1151.00
ORD-102872,2026-06-15,CUST-5759,Retail,West,Fulfilled,635.00
ORD-100658,2025-07-17,CUST-3637,Retail,East,Fulfilled,1013.00
ORD-100096,2025-04-17,CUST-4214,Retail,North,Fulfilled,233.00
ORD-101498,2025-11-14,CUST-9637,Wholesale,West,Fulfilled,999.00
ORD-100643,2025-07-15,CUST-4143,Retail,North,Fulfilled,1580.00
ORD-101906,2025-12-31,CUST-1174,Wholesale,North,Cancelled,287.00
ORD-100195,2025-05-04,CUST-4143,Retail,North,Fulfilled,396.00
ORD-102675,2026-05-16,CUST-1041,Retail,North,Fulfilled,1032.00
ORD-101976,2026-01-15,CUST-5937,Wholesale,South,Cancelled,1510.00
ORD-100881,2025-08-16,CUST-3466,Online,East,Cancelled,778.00
ORD-102314,2026-03-17,CUST-8333,Online,North,Fulfilled,218.00
ORD-101702,2025-12-07,CUST-1235,Retail,West,Cancelled,1206.00
ORD-101047,2025-09-09,CUST-6959,Retail,North,Fulfilled,497.00
ORD-102865,2026-06-14,CUST-9250,Online,,Fulfilled,321.00
ORD-102937,2026-06-25,CUST-6063,Wholesale,East,Fulfilled,905.00
ORD-100152,2025-04-26,CUST-8535,Retail,East,Fulfilled,340.00
ORD-102767,2026-05-30,CUST-9197,Online,South,Refunded,679.00
ORD-100204,2025-05-05,CUST-1256,Retail,South,Fulfilled,509.00
ORD-100958,2025-08-26,CUST-8420,Wholesale,,Fulfilled,531.00
ORD-102732,2026-05-24,CUST-1916,Wholesale,South,Cancelled,168.00
ORD-101204,2025-10-05,CUST-4106,Online,North,Fulfilled,1454.00
ORD-102479,2026-04-12,CUST-7512,Retail,South,Fulfilled,1400.00
ORD-100743,2025-07-28,CUST-5639,Retail,West,Fulfilled,140.00
ORD-101214,2025-10-06,CUST-2268,Retail,West,Fulfilled,891.00
ORD-100711,2025-07-24,CUST-2968,Retail,West,Fulfilled,776.00
ORD-100243,2025-05-11,CUST-2376,Online,East,Fulfilled,610.00
ORD-100481,2025-06-21,CUST-5986,Retail,East,Refunded,514.00
ORD-100225,2025-05-08,CUST-6941,Online,West,Fulfilled,433.00
ORD-102403,2026-03-31,CUST-8748,Wholesale,South,Fulfilled,1102.00
ORD-100890,2025-08-17,CUST-3832,Retail,East,Refunded,195.00
ORD-101167,2025-09-29,CUST-6143,Online,North,Fulfilled,1666.00
ORD-100411,2025-06-09,CUST-5971,Online,East,Cancelled,594.00
ORD-102882,2026-06-17,CUST-2918,Retail,North,Fulfilled,423.00
ORD-100275,2025-05-17,CUST-7724,Retail,South,Refunded,527.00
ORD-101432,2025-11-07,CUST-2197,Retail,West,Fulfilled,235.00
ORD-100300,2025-05-22,CUST-6238,Wholesale,North,Fulfilled,441.00
ORD-101462,2025-11-10,CUST-9160,Retail,East,Fulfilled,994.00
ORD-100714,2025-07-25,CUST-9588,Wholesale,North,Fulfilled,481.00
ORD-102525,2026-04-20,CUST-9735,Online,North,Cancelled,783.00
ORD-102036,2026-01-29,CUST-5406,Retail,East,Fulfilled,1079.00
ORD-100689,2025-07-21,CUST-2336,Wholesale,East,Cancelled,526.00
ORD-100459,2025-06-18,CUST-5017,Retail,North,Fulfilled,2043.00
ORD-101158,2025-09-27,CUST-5451,Wholesale,West,Refunded,420.00
ORD-102242,2026-03-05,CUST-9368,Wholesale,West,Fulfilled,763.00
ORD-100534,2025-06-29,CUST-5900,Online,West,Fulfilled,1390.00
ORD-100179,2025-05-01,CUST-8055,Online,North,Fulfilled,148.00
ORD-101025,2025-09-05,CUST-7887,Retail,East,Fulfilled,1648.00
ORD-100546,2025-07-01,CUST-8221,Wholesale,West,Fulfilled,406.00
ORD-100099,2025-04-17,CUST-5836,Online,West,Refunded,393.00
ORD-102544,2026-04-23,CUST-2134,Wholesale,West,Fulfilled,356.00
ORD-100271,2025-05-16,CUST-5553,Online,East,Fulfilled,889.00
ORD-102315,2026-03-17,,Retail,South,Fulfilled,1354.00
ORD-102679,2026-05-16,CUST-7328,Wholesale,East,Fulfilled,699.00
ORD-102208,2026-02-28,CUST-9914,Online,North,Fulfilled,306.00
ORD-102718,2026-05-22,CUST-3609,Retail,South,Fulfilled,620.00
ORD-101672,2025-12-04,CUST-5489,Wholesale,South,Fulfilled,567.00
ORD-100332,2025-05-27,CUST-7310,Online,South,Fulfilled,2099.00
ORD-102597,2026-05-02,CUST-6494,Retail,West,Refunded,722.00
ORD-101317,2025-10-23,CUST-8808,Wholesale,North,Refunded,2008.00
ORD-101950,2026-01-09,CUST-9316,Wholesale,West,Cancelled,1572.00
ORD-101746,2025-12-13,CUST-2880,Wholesale,North,Cancelled,281.00
ORD-100900,2025-08-18,CUST-5854,Retail,West,Fulfilled,867.00
ORD-102303,2026-03-15,CUST-5210,Wholesale,North,Fulfilled,203.00
ORD-100281,2025-05-18,CUST-9352,Retail,South,Fulfilled,203.00
ORD-101360,2025-10-29,CUST-5368,Retail,North,Fulfilled,1132.00
ORD-102903,2026-06-20,CUST-9738,Online,South,Fulfilled,1147.00
ORD-101587,2025-11-24,CUST-3970,Online,South,Fulfilled,2760.00
ORD-101490,2025-11-13,CUST-8624,Online,West,Cancelled,634.00
ORD-101452,2025-11-09,CUST-7404,Wholesale,West,Fulfilled,601.00
ORD-102916,2026-06-22,CUST-1764,Wholesale,North,Fulfilled,197.00
ORD-102101,2026-02-10,CUST-1159,Wholesale,North,Fulfilled,626.00
ORD-100659,2025-07-17,CUST-5242,Wholesale,East,Refunded,300.00
ORD-100894,2025-08-18,CUST-7722,Retail,North,Fulfilled,734.00
ORD-101037,2025-09-07,CUST-2594,Wholesale,South,Fulfilled,405.00
ORD-100952,2025-08-26,CUST-6198,Wholesale,North,Fulfilled,141.00
ORD-101350,2025-10-27,CUST-6125,Wholesale,East,Fulfilled,1828.00
ORD-102785,2026-06-01,CUST-9331,Retail,West,Fulfilled,1453.00
ORD-102516,2026-04-18,CUST-6904,Online,East,Fulfilled,256.00
ORD-102369,2026-03-25,CUST-7845,Wholesale,West,Fulfilled,393.00
ORD-102180,2026-02-23,CUST-7758,Online,North,Refunded,1857.00
ORD-101609,2025-11-27,CUST-7463,Wholesale,South,Refunded,1117.00
ORD-100687,2025-07-21,CUST-8639,Wholesale,South,Refunded,373.00
ORD-102855,2026-06-13,CUST-3271,Retail,South,Fulfilled,735.00
ORD-101974,2026-01-15,CUST-6661,Online,North,Fulfilled,474.00
ORD-101308,2025-10-21,CUST-2096,Wholesale,West,Fulfilled,1444.00
ORD-102789,2026-06-02,CUST-7893,Retail,West,Refunded,392.00
ORD-101059,2025-09-11,CUST-5381,Online,South,Fulfilled,1541.00
ORD-102081,2026-02-07,CUST-9013,Online,North,Fulfilled,801.00
ORD-100088,2025-04-15,CUST-1975,Wholesale,West,Fulfilled,675.00
ORD-100018,2025-04-04,CUST-6929,Online,North,Fulfilled,1370.00
ORD-102474,2026-04-11,CUST-1555,Retail,West,Fulfilled,1023.00
ORD-101324,2025-10-24,CUST-6303,Retail,North,Refunded,924.00
ORD-102794,2026-06-03,CUST-5172,Online,West,Fulfilled,879.00
ORD-102522,2026-04-19,CUST-6522,Retail,East,Fulfilled,1765.00
ORD-101930,2026-01-04,CUST-2290,Wholesale,West,Cancelled,1374.00
ORD-100634,2025-07-14,CUST-9718,Wholesale,North,Fulfilled,1042.00
ORD-100994,2025-08-31,CUST-1404,Online,South,Fulfilled,1270.00
ORD-100057,2025-04-10,CUST-9639,Wholesale,West,Fulfilled,1831.00
ORD-100579,2025-07-06,CUST-4108,Wholesale,North,Cancelled,1684.00
ORD-102432,2026-04-04,CUST-2680,Online,West,Fulfilled,534.00
ORD-101530,2025-11-18,CUST-4789,Online,North,Cancelled,676.00
ORD-100198,2025-05-04,CUST-9281,Online,South,Fulfilled,1445.00
ORD-101105,2025-09-19,CUST-7416,Retail,North,Fulfilled,675.00
ORD-101175,2025-09-30,CUST-4597,Online,South,Fulfilled,714.00
ORD-101554,2025-11-20,,Online,West,Fulfilled,544.00
ORD-101611,2025-11-27,CUST-6463,Retail,East,Fulfilled,910.00
ORD-100109,2025-04-19,CUST-9928,Online,West,Refunded,772.00
ORD-100691,2025-07-21,CUST-5269,Retail,West,Refunded,573.00
ORD-101017,2025-09-04,CUST-9587,Wholesale,South,Cancelled,385.00
ORD-100702,2025-07-23,CUST-9407,Online,South,Fulfilled,486.00
ORD-102338,2026-03-21,CUST-3557,Wholesale,North,Fulfilled,566.00
ORD-102504,2026-04-16,CUST-9683,Retail,West,Fulfilled,1413.00
ORD-102002,2026-01-22,CUST-3655,Retail,North,Fulfilled,645.00
ORD-100872,2025-08-15,CUST-3681,Wholesale,South,Fulfilled,530.00
ORD-101149,2025-09-26,CUST-3138,Online,South,Fulfilled,756.00
ORD-100351,2025-05-30,CUST-8572,Wholesale,West,Fulfilled,667.00
ORD-102071,2026-02-05,CUST-4421,Wholesale,North,Cancelled,1174.00
ORD-101560,2025-11-21,CUST-3858,Retail,West,Fulfilled,1468.00
ORD-100456,2025-06-17,CUST-7692,Retail,East,Refunded,376.00
ORD-100951,2025-08-25,CUST-8543,Online,West,Fulfilled,1363.00
ORD-101734,2025-12-11,CUST-8942,Online,East,Fulfilled,187.00
ORD-101953,2026-01-10,CUST-2660,Online,North,Fulfilled,1241.00
ORD-101611,2025-11-27,CUST-6463,Retail,East,Fulfilled,910.00
ORD-102838,2026-06-10,CUST-7366,Wholesale,East,Cancelled,846.00
ORD-102223,2026-03-02,CUST-3060,Wholesale,South,Refunded,294.00
ORD-102546,2026-04-24,CUST-3774,Retail,North,Cancelled,1068.00
ORD-102717,2026-05-22,CUST-6704,Retail,South,Fulfilled,840.00
ORD-101146,2025-09-25,CUST-5122,Wholesale,West,Refunded,246.00
ORD-101989,2026-01-18,CUST-8701,Retail,West,Refunded,500.00
ORD-100553,2025-07-02,CUST-8624,Wholesale,West,Fulfilled,485.00
ORD-100959,2025-08-26,CUST-2607,Online,West,Fulfilled,744.00
ORD-102440,2026-04-05,CUST-4540,Online,,Fulfilled,1123.00
ORD-102888,2026-06-18,CUST-1118,Retail,North,Refunded,1530.00
ORD-102566,2026-04-27,CUST-5571,Online,South,Cancelled,959.00
ORD-102130,2026-02-15,CUST-6859,Wholesale,North,Fulfilled,757.00
ORD-100004,2025-04-01,CUST-2608,Wholesale,South,Fulfilled,396.00
ORD-102800,2026-06-04,CUST-5214,Online,West,Cancelled,1781.00
ORD-102886,2026-06-17,CUST-4434,Wholesale,West,Refunded,1050.00
ORD-100170,2025-04-29,CUST-2315,Retail,South,Fulfilled,1612.00
ORD-101673,2025-12-04,CUST-6873,Retail,East,Refunded,870.00
ORD-102047,2026-01-31,CUST-1860,Retail,West,Refunded,1887.00
ORD-101552,2025-11-20,CUST-3820,Online,East,Refunded,700.00
ORD-102284,2026-03-12,CUST-8363,Online,South,Refunded,2337.00
ORD-101453,2025-11-09,CUST-8162,Online,West,Fulfilled,1348.00
ORD-101399,2025-11-03,CUST-2775,Online,East,Refunded,554.00
ORD-100922,2025-08-21,CUST-8685,Wholesale,West,Fulfilled,634.00
ORD-102753,2026-05-28,CUST-4155,Wholesale,North,Fulfilled,1372.00
ORD-102334,2026-03-20,CUST-9693,Online,East,Refunded,883.00
ORD-100120,2025-04-21,CUST-5396,Wholesale,North,Cancelled,1610.00
ORD-101939,2026-01-06,CUST-3598,Online,West,Fulfilled,1658.00
ORD-101474,2025-11-12,CUST-6562,Retail,North,Cancelled,533.00
ORD-100020,2025-04-04,CUST-6633,Retail,South,Refunded,1203.00
ORD-101440,2025-11-08,CUST-2392,Online,East,Fulfilled,496.00
ORD-102319,2026-03-18,CUST-1387,Online,North,Refunded,989.00
ORD-102139,2026-02-16,CUST-7309,Online,South,Fulfilled,531.00
ORD-100365,2025-06-01,CUST-2001,Wholesale,West,Fulfilled,215.00
ORD-101071,2025-09-13,CUST-2043,Retail,South,Refunded,655.00
ORD-101026,2025-09-05,CUST-3654,Retail,West,Cancelled,362.00
ORD-100028,2025-04-05,CUST-6925,Wholesale,East,Fulfilled,1441.00
ORD-100299,2025-05-22,CUST-2122,Online,North,Fulfilled,1131.00
ORD-102615,2026-05-05,CUST-6066,Retail,West,Refunded,574.00
ORD-101493,2025-11-14,CUST-2398,Wholesale,South,Fulfilled,755.00
ORD-100650,2025-07-16,CUST-2939,Wholesale,North,Fulfilled,476.00
ORD-101600,2025-11-26,CUST-5406,Wholesale,North,Cancelled,187.00
ORD-101189,2025-10-02,CUST-9969,Online,West,Fulfilled,1309.00
ORD-102211,2026-02-28,CUST-5314,Retail,East,Fulfilled,590.00
ORD-102709,2026-05-21,CUST-7515,Retail,South,Fulfilled,1056.00
ORD-101545,2025-11-19,CUST-8967,Online,West,Fulfilled,626.00
ORD-102043,2026-01-31,CUST-4108,Online,North,Cancelled,392.00
ORD-100555,2025-07-03,CUST-6257,Online,North,Fulfilled,857.00
ORD-101884,2025-12-28,CUST-5901,Retail,East,Cancelled,991.00
ORD-101488,2025-11-13,CUST-2817,Online,East,Fulfilled,674.00
ORD-100190,2025-05-03,CUST-4043,Retail,North,Cancelled,5014.00
ORD-100256,2025-05-13,CUST-6495,Retail,West,Fulfilled,630.00
ORD-101792,2025-12-18,CUST-9726,Wholesale,,Fulfilled,1231.00
ORD-100441,2025-06-14,CUST-9892,Online,West,Cancelled,1246.00
ORD-102429,2026-04-04,CUST-8826,Wholesale,East,Fulfilled,1401.00
ORD-100487,2025-06-22,CUST-2733,Wholesale,South,Fulfilled,837.00
ORD-100812,2025-08-07,CUST-6373,Retail,South,Fulfilled,1129.00
ORD-102300,2026-03-14,CUST-7028,Retail,West,Fulfilled,2280.00
ORD-101060,2025-09-11,CUST-5004,Retail,East,Fulfilled,1014.00
ORD-100135,2025-04-23,CUST-2800,Online,East,Refunded,529.00
ORD-102726,2026-05-23,CUST-2383,Online,East,Fulfilled,875.00
ORD-101619,2025-11-28,CUST-1045,Online,East,Fulfilled,389.00
ORD-100504,2025-06-25,CUST-4804,Online,North,Cancelled,532.00
ORD-100820,2025-08-08,CUST-3637,Online,South,Fulfilled,378.00
ORD-100446,2025-06-15,CUST-9033,Retail,West,Fulfilled,697.00
ORD-100339,2025-05-28,CUST-8481,Online,East,Refunded,534.00
ORD-101089,2025-09-16,CUST-2835,Online,North,Fulfilled,157.00
ORD-101199,2025-10-04,CUST-5995,Wholesale,South,Fulfilled,212.00
ORD-101417,2025-11-05,CUST-7373,Online,West,Fulfilled,1064.00
ORD-101978,2026-01-15,CUST-8420,Wholesale,West,Fulfilled,2077.00
ORD-101694,2025-12-06,CUST-6501,Wholesale,West,Fulfilled,1161.00
ORD-102859,2026-06-13,CUST-1390,Wholesale,West,Fulfilled,356.00
ORD-100868,2025-08-14,CUST-1898,Online,West,Refunded,674.00
ORD-101116,2025-09-21,CUST-3790,Online,North,Fulfilled,1708.00
ORD-100410,2025-06-09,CUST-9831,Online,South,Cancelled,492.00
ORD-102417,2026-04-02,CUST-1870,Online,East,Fulfilled,1103.00
ORD-100416,2025-06-10,CUST-8577,Online,South,Fulfilled,967.00
ORD-102866,2026-06-14,CUST-9159,Wholesale,West,Fulfilled,972.00
ORD-102357,2026-03-23,CUST-4406,Wholesale,West,Fulfilled,589.00
ORD-102110,2026-02-11,CUST-1244,Online,West,Refunded,4494.00
ORD-100642,2025-07-15,CUST-3535,Wholesale,North,Cancelled,586.00
ORD-102854,2026-06-13,CUST-7433,Online,North,Fulfilled,1127.00
ORD-102217,2026-03-01,CUST-5202,Online,South,Cancelled,729.00
ORD-100390,2025-06-06,CUST-2706,Wholesale,North,Fulfilled,1201.00
ORD-101683,2025-12-05,CUST-8693,Wholesale,West,Fulfilled,815.00
ORD-100846,2025-08-11,CUST-7147,Retail,West,Fulfilled,444.00
ORD-101514,2025-11-16,CUST-3675,Online,East,Fulfilled,603.00
ORD-100898,2025-08-18,CUST-1178,Wholesale,East,Fulfilled,722.00
ORD-100425,2025-06-12,CUST-4207,Wholesale,North,Fulfilled,506.00
ORD-101344,2025-10-26,CUST-8131,Wholesale,West,Fulfilled,404.00
ORD-102194,2026-02-26,CUST-1894,Retail,North,Refunded,1167.00
ORD-101127,2025-09-22,CUST-8654,Wholesale,West,Fulfilled,399.00
ORD-100338,2025-05-28,CUST-4819,Wholesale,South,Cancelled,616.00
ORD-101851,2025-12-25,CUST-1813,Wholesale,North,Fulfilled,137.00
ORD-100992,2025-08-31,CUST-6584,Retail,North,Fulfilled,941.00
ORD-102949,2026-06-27,CUST-4386,Wholesale,West,Fulfilled,277.00
ORD-100632,2025-07-13,CUST-7376,Retail,,Fulfilled,2461.00
ORD-100245,2025-05-11,CUST-9580,Online,West,Refunded,96.00
ORD-102712,2026-05-21,CUST-6042,Wholesale,West,Refunded,657.00
ORD-100246,2025-05-11,CUST-8229,Retail,West,Fulfilled,387.00
ORD-101999,2026-01-21,CUST-4751,Wholesale,North,Fulfilled,376.00
ORD-100162,2025-04-27,CUST-8894,Wholesale,West,Refunded,416.00
ORD-101454,2025-11-09,CUST-3526,Retail,West,Fulfilled,1345.00
ORD-100520,2025-06-27,CUST-2251,Retail,East,Fulfilled,871.00
ORD-100513,2025-06-26,CUST-2745,Retail,South,Refunded,330.00
ORD-101101,2025-09-18,CUST-2624,Online,South,Cancelled,1175.00
ORD-101392,2025-11-02,CUST-6556,Wholesale,West,Fulfilled,854.00
ORD-101304,2025-10-21,CUST-3534,Wholesale,North,Fulfilled,1388.00
ORD-102468,2026-04-11,CUST-7271,Wholesale,North,Cancelled,863.00
ORD-101927,2026-01-04,CUST-1254,Online,North,Fulfilled,547.00
ORD-102324,2026-03-18,CUST-5906,Online,West,Cancelled,1459.00
ORD-100185,2025-05-02,CUST-8566,Online,South,Refunded,974.00
ORD-100364,2025-06-01,CUST-5200,Retail,West,Fulfilled,1020.00
ORD-101653,2025-12-02,CUST-9596,Online,North,Refunded,823.00
ORD-102946,2026-06-27,CUST-9884,Wholesale,,Fulfilled,376.00
ORD-100986,2025-08-30,CUST-2888,Online,East,Fulfilled,1280.00
ORD-102626,2026-05-08,CUST-9754,Wholesale,North,Fulfilled,1052.00
ORD-101979,2026-01-16,CUST-1824,Retail,North,Fulfilled,815.00
ORD-101327,2025-10-24,CUST-9110,Online,East,Fulfilled,63.00
ORD-100778,2025-08-02,CUST-2040,Retail,East,Fulfilled,1395.00
ORD-100896,2025-08-18,CUST-1275,Online,South,Fulfilled,537.00
ORD-102920,2026-06-22,CUST-9633,Wholesale,West,Fulfilled,530.00
ORD-102623,2026-05-07,CUST-4737,Online,South,Cancelled,912.00
ORD-101441,2025-11-08,CUST-4037,Wholesale,West,Cancelled,634.00
ORD-102884,2026-06-17,CUST-9110,Online,East,Fulfilled,1366.00
ORD-100858,2025-08-13,CUST-9057,Wholesale,East,Refunded,833.00
ORD-100160,2025-04-27,CUST-3407,Retail,South,Fulfilled,1869.00
ORD-100880,2025-08-16,CUST-5713,Retail,South,Cancelled,764.00
ORD-102856,2026-06-13,CUST-5494,Wholesale,South,Fulfilled,1492.00
ORD-100665,2025-07-18,CUST-8772,Online,South,Cancelled,1344.00
ORD-102578,2026-04-29,CUST-8412,Online,East,Refunded,2119.00
ORD-100153,2025-04-26,CUST-1256,Retail,West,Fulfilled,350.00
ORD-100914,2025-08-21,CUST-4816,Wholesale,North,Fulfilled,742.00
ORD-101942,2026-01-07,CUST-6725,Retail,South,Fulfilled,545.00
ORD-102724,2026-05-23,CUST-7151,Wholesale,South,Fulfilled,923.00
ORD-100396,2025-06-07,CUST-6949,Retail,South,Fulfilled,669.00
ORD-100917,2025-08-21,CUST-2669,Online,South,Fulfilled,2982.00
ORD-101980,2026-01-16,CUST-2390,Retail,,Fulfilled,915.00
ORD-101594,2025-11-25,CUST-5224,Online,South,Fulfilled,498.00
ORD-101085,2025-09-15,CUST-3061,Online,East,Refunded,1634.00
ORD-100967,2025-08-27,CUST-8469,Retail,West,Fulfilled,1030.00
ORD-102035,2026-01-29,CUST-4135,Online,South,Fulfilled,427.00
ORD-101632,2025-11-29,CUST-6783,Wholesale,West,Fulfilled,826.00
ORD-100209,2025-05-06,CUST-9918,Retail,North,Fulfilled,956.00
ORD-100793,2025-08-04,CUST-4678,Retail,South,Fulfilled,925.00
ORD-102420,2026-04-03,CUST-9014,Online,North,Fulfilled,1433.00
ORD-100640,2025-07-14,CUST-5598,Wholesale,West,Fulfilled,573.00
ORD-102587,2026-05-01,CUST-7886,Retail,South,Refunded,536.00
ORD-100919,2025-08-21,CUST-2393,Retail,East,Refunded,452.00
ORD-100231,2025-05-10,CUST-3962,Retail,North,Refunded,218.00
ORD-102373,2026-03-26,CUST-5477,Wholesale,West,Fulfilled,292.00
ORD-102664,2026-05-14,CUST-7417,Online,North,Refunded,744.00
ORD-100715,2025-07-25,CUST-6755,Retail,South,Fulfilled,967.00
ORD-101564,2025-11-22,CUST-7447,Online,North,Fulfilled,1755.00
ORD-101903,2025-12-30,CUST-7101,Online,East,Fulfilled,201.00
ORD-101390,2025-11-02,CUST-5709,Retail,East,Fulfilled,859.00
ORD-101233,2025-10-09,CUST-5262,Online,West,Fulfilled,948.00
ORD-101535,2025-11-18,CUST-8086,Retail,East,Fulfilled,1445.00
ORD-101962,2026-01-12,CUST-1550,Online,South,Fulfilled,763.00
ORD-100024,2025-04-05,CUST-3677,Wholesale,North,Cancelled,383.00
ORD-100882,2025-08-16,CUST-1982,Retail,East,Refunded,1553.00
ORD-102492,2026-04-14,CUST-2318,Retail,West,Fulfilled,1324.00
ORD-101975,2026-01-15,CUST-2392,Wholesale,North,Refunded,267.00
ORD-101770,2025-12-15,CUST-6883,Wholesale,West,Fulfilled,900.00
ORD-102144,2026-02-17,CUST-7761,Retail,North,Fulfilled,1172.00
ORD-102740,2026-05-25,CUST-9795,Online,West,Refunded,902.00
ORD-102278,2026-03-11,CUST-3835,Retail,South,Fulfilled,1009.00
ORD-102748,2026-05-27,CUST-3083,Online,South,Fulfilled,476.00
ORD-100108,2025-04-19,CUST-1400,Wholesale,East,Fulfilled,1259.00
ORD-102723,2026-05-23,CUST-7209,Online,North,Fulfilled,1351.00
ORD-101526,2025-11-17,CUST-7328,Retail,East,Refunded,461.00
ORD-102085,2026-02-07,CUST-6239,Retail,West,Fulfilled,98.00
ORD-101504,2025-11-15,CUST-4586,Wholesale,East,Refunded,1013.00
ORD-101031,2025-09-06,CUST-8511,Retail,South,Fulfilled,930.00
ORD-102931,2026-06-24,CUST-1480,Wholesale,East,Fulfilled,730.00
ORD-102564,2026-04-27,CUST-8775,Online,North,Refunded,1890.00
ORD-101013,2025-09-03,CUST-6461,Wholesale,East,Fulfilled,777.00
ORD-100636,2025-07-14,CUST-6865,Wholesale,South,Fulfilled,527.00
ORD-102407,2026-03-31,CUST-5667,Retail,West,Fulfilled,1834.00
ORD-101197,2025-10-04,CUST-1229,Wholesale,North,Fulfilled,1118.00
ORD-101093,2025-09-16,CUST-6890,Online,West,Fulfilled,715.00
ORD-100383,2025-06-04,CUST-6918,Wholesale,West,Refunded,664.00
ORD-101757,2025-12-14,CUST-1162,Retail,South,Fulfilled,1016.00
ORD-100543,2025-07-01,CUST-9442,Online,South,Fulfilled,2139.00
ORD-100241,2025-05-11,CUST-3348,Online,South,Cancelled,1031.00
ORD-100025,2025-04-05,CUST-7151,Retail,North,Fulfilled,575.00
ORD-101915,2026-01-01,CUST-7741,Online,South,Fulfilled,913.00
ORD-101049,2025-09-09,CUST-1082,Retail,North,Refunded,552.00
ORD-101237,2025-10-10,CUST-9217,Online,South,Fulfilled,1184.00
ORD-101044,2025-09-08,CUST-4404,Retail,East,Fulfilled,267.00
ORD-102225,2026-03-02,CUST-2235,Wholesale,West,Fulfilled,557.00
ORD-101291,2025-10-19,CUST-2583,Wholesale,North,Refunded,1340.00
ORD-101384,2025-11-02,CUST-4154,Wholesale,North,Fulfilled,730.00
ORD-100029,2025-04-05,CUST-7753,Online,West,Fulfilled,605.00
ORD-100454,2025-06-17,CUST-5182,Online,North,Fulfilled,627.00
ORD-101890,2025-12-29,CUST-1378,Online,South,Fulfilled,1062.00
ORD-100804,2025-08-06,CUST-8872,Retail,North,Fulfilled,853.00
